title,source,SSR,SRR,cost,shift,scale
Side Effects Project - Sing With Me,other,10.506354861213435,4.099720924241039,1.4612087865418424,"[[0. 1.]
 [0. 0.]]","[[ 0.73623614 -0.0135725 ]
 [-0.0403526   0.79188689]]"
Side Effects Project - Sing With Me,vocals,33.32083657378077,15.860459362874318,3.004229164361455,"[[0. 0.]
 [0. 0.]]","[[0.93709109 0.02455962]
 [0.01762231 0.93997371]]"
Signe Jakobsen - What Have You Done To Me,bass,13.701925501684602,2.6140288531598426,3.661771790204418,"[[ 0.  8.]
 [-8.  0.]]","[[5.92772636e-01 3.55042120e-04]
 [2.74928191e-02 5.23824754e-01]]"
Signe Jakobsen - What Have You Done To Me,drums,13.437051505943296,5.416155536948479,4.088854376518955,"[[0. 0.]
 [0. 0.]]","[[0.66709239 0.06962594]
 [0.02920636 0.73806006]]"
Signe Jakobsen - What Have You Done To Me,other,12.4447073852299,6.817415547808158,4.862539034497998,"[[0. 0.]
 [0. 0.]]","[[ 0.80113302 -0.07977459]
 [-0.04903077  0.80506167]]"
Signe Jakobsen - What Have You Done To Me,vocals,26.668810998178934,12.663797069320983,3.127991742957456,"[[0. 0.]
 [0. 0.]]","[[0.87670111 0.05766942]
 [0.08407408 0.81577317]]"
Skelpolu - Resurrection,bass,27.571637170643996,14.585554479835675,6.026401491137974,"[[0. 0.]
 [0. 0.]]","[[0.48014064 0.4799675 ]
 [0.48110575 0.48098152]]"
Skelpolu - Resurrection,drums,32.71214616852313,14.33309337892129,3.237432033325322,"[[0. 0.]
 [0. 0.]]","[[0.90799909 0.05974696]
 [0.091138   0.86797916]]"
Skelpolu - Resurrection,other,17.387583631015396,6.034700109671963,6.8779693729551745,"[[0. 0.]
 [0. 0.]]","[[ 0.91678143 -0.01910358]
 [-0.01588783  0.89496929]]"
Skelpolu - Resurrection,vocals,0.0,-80.0,0.12718799500680342,"[[0. 0.]
 [0. 0.]]","[[0. 0.]
 [0. 0.]]"
Speak Softly - Broken Man,bass,0.0,-43.764615195397475,3.0186333707496784,"[[0. 0.]
 [0. 0.]]","[[0.00013168 0.00013168]
 [0.00012795 0.00012795]]"
Speak Softly - Broken Man,drums,23.02512331602106,13.733639073956876,2.9233488847870417,"[[0. 0.]
 [0. 0.]]","[[9.45028832e-01 1.04644796e-05]
 [5.02054703e-03 9.38818156e-01]]"
Speak Softly - Broken Man,other,19.05088018121496,10.100898381542395,5.322066685532773,"[[0. 0.]
 [0. 0.]]","[[ 0.91470614 -0.00845799]
 [-0.00498266  0.92572983]]"
Speak Softly - Broken Man,vocals,23.08387949141931,10.54139960581876,1.3037155606329356,"[[0. 0.]
 [0. 0.]]","[[0.79621155 0.08605051]
 [0.06247763 0.8148476 ]]"
Speak Softly - Like Horses,bass,0.0,-80.0,0.11498733826670827,"[[0. 0.]
 [0. 0.]]","[[0. 0.]
 [0. 0.]]"
Speak Softly - Like Horses,drums,20.959644286018225,11.611413711280855,2.883572269988357,"[[0. 0.]
 [0. 0.]]","[[0.90403148 0.0105022 ]
 [0.0728643  0.82816688]]"
Speak Softly - Like Horses,other,23.58456942356051,11.26126223967967,4.906578578769873,"[[0. 0.]
 [0. 0.]]","[[0.92178069 0.01256499]
 [0.         0.95194899]]"
Speak Softly - Like Horses,vocals,21.72002408034624,10.700752191117871,4.549110803396824,"[[0. 0.]
 [0. 0.]]","[[0.83215423 0.04575287]
 [0.02646815 0.84157624]]"
The Doppler Shift - Atrophy,bass,14.376716802778786,8.160195497224018,3.9215272699466883,"[[  1.  16.]
 [-17.  -1.]]","[[0.84662887 0.14545397]
 [0.20689597 0.7695626 ]]"
The Doppler Shift - Atrophy,drums,17.468142378563584,9.553388925859458,6.4816084231082876,"[[ 0.  6.]
 [-1.  0.]]","[[0.8216733  0.09076795]
 [0.08033764 0.83052296]]"
The Doppler Shift - Atrophy,other,24.116693988222565,6.516825043133611,8.436134684252764,"[[0. 0.]
 [0. 0.]]","[[ 0.94556265 -0.00207615]
 [-0.00299795  0.95844528]]"
The Doppler Shift - Atrophy,vocals,16.950118863095163,8.50165362523254,2.42838252339184,"[[0. 0.]
 [0. 0.]]","[[0.82800969 0.02201129]
 [0.0342809  0.82998123]]"
The Easton Ellises (Baumi) - SDRNR,bass,7.641332060005323,2.8925784763314635,7.028191188300661,"[[ 0.  3.]
 [-6. -1.]]","[[0.35049055 0.15151435]
 [0.18273493 0.38179105]]"
The Easton Ellises (Baumi) - SDRNR,drums,25.94723909068268,10.85821253707885,5.060212798102666,"[[0. 0.]
 [0. 0.]]","[[0.86623802 0.07218099]
 [0.05040333 0.91046713]]"
The Easton Ellises (Baumi) - SDRNR,other,10.265541460256982,1.6715732632246434,9.93151937962225,"[[ 0. 48.]
 [ 0.  0.]]","[[ 0.68908161  0.00260581]
 [-0.00523687  0.71233112]]"
The Easton Ellises (Baumi) - SDRNR,vocals,13.145725027719923,3.960726290822346,7.688561049934709,"[[0. 0.]
 [0. 0.]]","[[0.76654643 0.06214212]
 [0.04516634 0.76907689]]"
The Easton Ellises - Falcon 69,bass,20.10695994728289,9.678838388143335,6.045823132352596,"[[0. 0.]
 [0. 0.]]","[[0.37293993 0.37753263]
 [0.28140125 0.49111309]]"
The Easton Ellises - Falcon 69,drums,23.319056652157816,11.394366615983664,6.356058445584305,"[[0. 0.]
 [0. 0.]]","[[0.7647735  0.15529631]
 [0.17720553 0.74104623]]"
The Easton Ellises - Falcon 69,other,14.966832415700386,5.550934142204128,9.103692384675432,"[[0. 0.]
 [0. 0.]]","[[ 0.84284187 -0.00917906]
 [ 0.00415435  0.81436472]]"
The Easton Ellises - Falcon 69,vocals,14.390808488513846,6.152079984555434,6.7335502908169,"[[0. 0.]
 [0. 0.]]","[[0.71297142 0.05816919]
 [0.04980151 0.72979884]]"
The Long Wait - Dark Horses,bass,23.366860550309912,11.305025744057499,3.349206998255669,"[[0. 0.]
 [0. 0.]]","[[0.85887996 0.04435515]
 [0.05701323 0.83747536]]"
The Long Wait - Dark Horses,drums,19.34287707067015,10.313174367635101,2.1579333868438684,"[[0. 0.]
 [0. 0.]]","[[0.79272034 0.04712885]
 [0.02137499 0.81137667]]"
The Long Wait - Dark Horses,other,20.211221881078014,9.321723171181521,4.189832229535931,"[[0. 0.]
 [0. 0.]]","[[0.8775609  0.01604856]
 [0.03964797 0.84680753]]"
The Long Wait - Dark Horses,vocals,19.88503797459232,9.908319115803119,1.8085430592381544,"[[0. 0.]
 [0. 0.]]","[[0.82607772 0.01068233]
 [0.         0.84759836]]"
The Mountaineering Club - Mallory,bass,14.054868728086117,7.883920626775552,3.4287246462616556,"[[ 0.  1.]
 [-2.  0.]]","[[0.39690242 0.16534527]
 [0.02545368 0.58883631]]"
The Mountaineering Club - Mallory,drums,19.073353803837712,11.0025331758218,1.1356399292321848,"[[0. 0.]
 [0. 0.]]","[[0.76229332 0.01554958]
 [0.         0.84491767]]"
The Mountaineering Club - Mallory,other,20.95287611732998,6.552867079282857,4.544650346131718,"[[0. 0.]
 [0. 0.]]","[[ 0.93924079 -0.00796767]
 [-0.0115789   0.95044135]]"
The Mountaineering Club - Mallory,vocals,22.058172215764458,10.034603479205433,0.6413874508995973,"[[0. 0.]
 [0. 0.]]","[[0.62030327 0.05460496]
 [0.02660325 0.77612796]]"
The Sunshine Garcia Band - For I Am The Moon,bass,27.274201018851706,12.732919700610235,3.4090829850623825,"[[0. 0.]
 [0. 0.]]","[[0.89284222 0.036735  ]
 [0.02440721 0.89883984]]"
The Sunshine Garcia Band - For I Am The Moon,drums,17.90616535674693,11.119106703901952,4.333146897667855,"[[0. 0.]
 [0. 0.]]","[[0.75443137 0.08164358]
 [0.02506257 0.82940432]]"
The Sunshine Garcia Band - For I Am The Moon,other,18.988985894842216,4.641561820999571,3.15511401134901,"[[0. 0.]
 [0. 0.]]","[[0.76389951 0.06558164]
 [0.05283694 0.79730045]]"
The Sunshine Garcia Band - For I Am The Moon,vocals,27.0990024550751,13.400898815406958,3.171441187635451,"[[0. 0.]
 [0. 0.]]","[[0.91542463 0.02674179]
 [0.02195954 0.92027732]]"
Timboz - Pony,bass,11.187908853013386,3.4110338472389894,4.13780417148261,"[[0. 0.]
 [0. 0.]]","[[0.57295795 0.05482496]
 [0.21031545 0.43636984]]"
Timboz - Pony,drums,12.480375698996944,5.401979824004121,6.261941601462592,"[[ 0.  0.]
 [-1.  0.]]","[[0.74029818 0.01243098]
 [0.03866303 0.7088696 ]]"
Timboz - Pony,other,17.04134585887396,8.951192846132336,8.596214138599557,"[[0. 0.]
 [0. 0.]]","[[ 0.8894736  -0.02757105]
 [-0.01871161  0.89152081]]"
Timboz - Pony,vocals,10.991261829884465,4.023200134195164,4.751964676854421,"[[0. 0.]
 [0. 0.]]","[[0.49770825 0.18698983]
 [0.1935641  0.50617815]]"
Tom McKenzie - Directions,bass,12.414658522899916,6.767767256573755,3.8753737390340475,"[[ 0.  6.]
 [-7.  0.]]","[[0.61074124 0.        ]
 [0.         0.69387827]]"
Tom McKenzie - Directions,drums,30.259827531132963,17.892181956443064,2.546903785135121,"[[  0.  20.]
 [-19.   0.]]","[[0.96374414 0.        ]
 [0.03680544 0.89031613]]"
Tom McKenzie - Directions,other,19.79855492949556,7.338559380681837,4.082786277334008,"[[0. 0.]
 [0. 0.]]","[[0.92181383 0.00330981]
 [0.00269026 0.94033695]]"
Tom McKenzie - Directions,vocals,22.03420675318405,10.884678911041092,1.0771783135122412,"[[0. 0.]
 [0. 0.]]","[[0.87935754 0.009362  ]
 [0.02177365 0.84089545]]"
Triviul feat. The Fiend - Widow,bass,31.073429861227517,16.499745826187173,2.2855307087066468,"[[ 0.  1.]
 [-1.  0.]]","[[0.88527998 0.055738  ]
 [0.         0.97219449]]"
Triviul feat. The Fiend - Widow,drums,20.472490498161577,8.588204946767974,3.803896525887362,"[[0. 0.]
 [0. 0.]]","[[0.76569375 0.10909209]
 [0.07821958 0.80018639]]"
Triviul feat. The Fiend - Widow,other,12.473665597194373,4.83165554423468,4.499205548600022,"[[0. 0.]
 [0. 0.]]","[[0.67653345 0.05141719]
 [0.00796142 0.71086135]]"
Triviul feat. The Fiend - Widow,vocals,23.96116803222438,11.380067884308062,4.720729907739663,"[[0. 0.]
 [0. 0.]]","[[0.92110378 0.00924171]
 [0.00986333 0.92255462]]"
We Fell From The Sky - Not You,bass,11.017340033039382,4.173927951032051,3.278606277709396,"[[-1. -2.]
 [ 1.  0.]]","[[0.41298794 0.27421643]
 [0.16551006 0.52015679]]"
We Fell From The Sky - Not You,drums,26.827086839450107,12.751519051450142,4.992973815832111,"[[0. 0.]
 [0. 0.]]","[[0.89079421 0.06169754]
 [0.17108654 0.76759521]]"
We Fell From The Sky - Not You,other,18.53498892729334,9.522668674483606,6.400931360728172,"[[0. 0.]
 [0. 0.]]","[[ 0.90424182 -0.02266079]
 [-0.02904147  0.90491323]]"
We Fell From The Sky - Not You,vocals,10.01843316283884,3.381624148675199,3.1946668055659377,"[[0. 0.]
 [0. 0.]]","[[0.53739278 0.01949004]
 [0.03696705 0.51980212]]"
Zeno - Signs,bass,11.37159728363046,3.4411712111658197,5.738764508101454,"[[0. 1.]
 [0. 0.]]","[[0.33886332 0.28346535]
 [0.09652065 0.63787268]]"
Zeno - Signs,drums,21.176805013673423,10.907112170956736,4.673787131632567,"[[0. 0.]
 [0. 0.]]","[[0.8688885  0.03592742]
 [0.02129402 0.90173077]]"
Zeno - Signs,other,17.318689425511003,8.023628920938194,8.059967915737635,"[[0. 0.]
 [0. 0.]]","[[ 0.9058598  -0.0231352 ]
 [ 0.00206131  0.87084832]]"
Zeno - Signs,vocals,21.0054680310446,9.92541261655592,3.518717059409183,"[[0. 0.]
 [0. 0.]]","[[0.76274351 0.06272001]
 [0.05002168 0.7840079 ]]"
