title,source,SSR,SRR,cost,shift,scale
Little Chicago's Finest - My Own,bass,-3.1822801252745823,17.963747912634453,1.1887735843474518,"[[  0.  34.]
 [-33.   0.]]","[[2.36664389 0.03223723]
 [0.00870315 2.39755303]]"
Little Chicago's Finest - My Own,drums,-3.298006980659115,7.35756250533754,9.043046878102077,"[[ 0.  4.]
 [-4.  0.]]","[[1.81089008 0.51345578]
 [1.43517862 1.07229528]]"
Little Chicago's Finest - My Own,other,-0.8140837254087575,-1.098278143365101,5.63147096773675,"[[ 0. -9.]
 [ 9.  0.]]","[[1.97634609 0.08509865]
 [0.02481709 2.0551334 ]]"
Little Chicago's Finest - My Own,vocals,-3.3237503649822413,16.385776234427553,2.4923888536578627,"[[  0. -14.]
 [ 14.   0.]]","[[2.40691459 0.05067765]
 [0.02163534 2.44946071]]"
Louis Cressy Band - Good Time,bass,7.080660895277141,12.256165074498476,2.33613268963935,"[[  3.  35.]
 [-33.  -2.]]","[[1.26407162 0.12674634]
 [0.15857601 1.25486101]]"
Louis Cressy Band - Good Time,drums,7.28652520199602,12.586567330662605,3.5762112705353717,"[[  0.  36.]
 [-35.   0.]]","[[1.39460966 0.02407454]
 [0.08664275 1.30875883]]"
Louis Cressy Band - Good Time,other,8.378439050793158,10.257131287989,3.4070602943178736,"[[  0. -13.]
 [ 13.   0.]]","[[1.35653643 0.00728235]
 [0.01069046 1.36974106]]"
Louis Cressy Band - Good Time,vocals,0.0,-80.0,0.19927522488461133,"[[0. 0.]
 [0. 0.]]","[[0. 0.]
 [0. 0.]]"
Lyndsey Ollard - Catching Up,bass,16.373571087494227,9.77366139935952,0.9670644265911215,"[[ -1. -31.]
 [ 32.   2.]]","[[0.8599064  0.13153911]
 [0.08085193 0.87958609]]"
Lyndsey Ollard - Catching Up,drums,14.867976651760204,5.422839505119556,1.0788562985464574,"[[  0.  36.]
 [-36.   0.]]","[[0.91724629 0.0132552 ]
 [0.06743526 0.84501377]]"
Lyndsey Ollard - Catching Up,other,20.158685112387438,9.96190970829737,1.6943979258066326,"[[  0. -25.]
 [ 25.   0.]]","[[1.06545573 0.0112726 ]
 [0.00420053 1.08863859]]"
Lyndsey Ollard - Catching Up,vocals,16.85905410112245,14.322053254078279,0.9585715436816267,"[[  0.  13.]
 [-13.   0.]]","[[1.09992246 0.00518771]
 [0.00469717 1.11475908]]"
M.E.R.C. Music - Knockout,bass,7.408134601876358,11.726361132939713,1.4389760125466187,"[[  0.   31.5]
 [-22.    0. ]]","[[0.81011845 0.        ]
 [0.         1.15744078]]"
M.E.R.C. Music - Knockout,drums,8.61479339551733,13.238519366896973,2.4946932730751623,"[[  0. -33.]
 [ 33.   0.]]","[[1.21462167 0.1223373 ]
 [0.029059   1.30354895]]"
M.E.R.C. Music - Knockout,other,11.964601077494068,7.632556501839275,3.819199537099867,"[[  0. -24.]
 [ 24.   0.]]","[[ 1.16818044e+00 -1.13897188e-03]
 [ 7.78695860e-03  1.20795997e+00]]"
M.E.R.C. Music - Knockout,vocals,9.79724859870711,10.931934426614019,3.2177965902710968,"[[  0.  23.]
 [-23.   0.]]","[[1.30281393 0.0115892 ]
 [0.00320733 1.25823253]]"
